219001	Pamela Anderson speaks at Cannes about being sexually assaulted as a child	http://www.independent.co.uk/news/people/news/pamela-anderson-speaks-at-cannes-about-being-sexually-assaulted-as-a-child-9392000.html	The Independent	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.independent.co.uk	1400459601654
219002	Baywatch diplomacy: how Pamela Anderson changed the world	http://www.telegraph.co.uk/culture/film/cannes-film-festival/10839088/Baywatch-diplomacy-how-Pamela-Anderson-changed-the-world.html	Telegraph.co.uk	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.telegraph.co.uk	1400459601927
219003	Pamela Anderson launches new animal rights charity at Cannes	http://www.business-standard.com/article/news-ani/pamela-anderson-launches-new-animal-rights-charity-at-cannes-114051800371_1.html	Business Standard	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.business-standard.com	1400459602134
219004	I was molested at 6, raped at 12, reveals Pamela Anderson	http://indiatoday.intoday.in/story/pamela-anderson-history-sexual-abuse-rick-salomon-brandon-cannes/1/362412.html	India Today	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	indiatoday.intoday.in	1400459602378
219005	Pamela Anderson's shock rape revelation	http://gulfnews.com/arts-entertainment/celebrity/hollywood/pamela-anderson-s-shock-rape-revelation-1.1334193	gulfnews.com	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	gulfnews.com	1400459602619
219006	'I was raped at 12,' says Pamela	http://www.news.com.au/entertainment/celebrity-life/pamela-anderson-reveals-she-was-molested-at-six-raped-at-12-and-gangraped-in-high-school-at-charity-launch/story-fn907478-1226921886150	NEWS.com.au	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.news.com.au	1400459602927
219007	Baywatch babe Pamela Anderson launches new charity foundation at Cannes  ...	http://www.express.co.uk/news/showbiz/476589/Baywatch-babe-Pamela-Anderson-launches-new-charity-foundation-at-Cannes-Film-Festival	Express.co.uk	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.express.co.uk	1400459603195
219008	Pamela Anderson unveils new animal charity at Cannes Film Festival	http://www.rawstory.com/rs/2014/05/17/pamela-anderson-unveils-new-animal-charity-at-cannes-film-festival/	Raw Story	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.rawstory.com	1400459603894
219009	Pamela Anderson swaps pixie cut for long extensions as she canoodles with  ...	http://www.dailymail.co.uk/tvshowbiz/article-2631484/Pamela-Anderson-swaps-pixie-cut-long-extensions-canoodles-husband-beach-France-roots-Vanity-Fair-party.html	Daily Mail	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.dailymail.co.uk	1400459604154
219010	Pamela Anderson	http://www.mirror.co.uk/3am/celebrity-news/pamela-anderson-flashes-nipple-takes-3558041	Mirror.co.uk	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.mirror.co.uk	1400459604504
219011	Pamela Anderson takes her giant boobs to Cannes event and accidentally  ...	http://www.irishmirror.ie/showbiz/celebrity-news/pamela-anderson-flashes-nipple-takes-3558383	Irish Mirror	e	dqVOzSR6wswC3KMbJmSz6vfIbh0sM	www.irishmirror.ie	1400459604902
