56901	High-End Electric Automaker Tesla Opening Local 'Store Front'	http://dfw.cbslocal.com/2014/03/24/high-end-electric-automaker-tesla-opening-local-store-front/	CBS Local	b	dQSQ6Um1Q8sTkYMIw8ys0x_yLeV9M	dfw.cbslocal.com	1396013080891
56902	Missing Malaysian Flight MH370: More objects spotted after search area moves  ...	http://www.independent.co.uk/news/world/australasia/malaysia-airlines-flight-no-debris-yet-found-as-search-shifted-due-to-new-credible-lead-9220540.html	The Independent	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.independent.co.uk	1396013517830
56903	'Credible lead' shifts search area	http://www.recorder.ca/2014/03/27/search-for-lost-malaysian-jet-shifts-significantly-after-new-lead	Brockville Recorder and Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.recorder.ca	1396013518031
56904	Latest information on search for missing jet	http://www.thegatewaynews.com/ap%20general%20news/2014/03/28/latest-information-on-search-for-missing-jet	Gateway News	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.thegatewaynews.com	1396013518232
56905	MH370 search shifts on latest intelligence	http://www.airtrafficmanagement.net/2014/03/mh370-search-operation-shifts-on-latest-radar-data/	Air Traffic Management	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.airtrafficmanagement.net	1396013518466
56906	Fresh MH370 data leads to multiple debris sightings	http://www.airtrafficmanagement.net/2014/03/fresh-mh370-data-leads-to-possible-debris/	Air Traffic Management	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.airtrafficmanagement.net	1396013518649
56907	Missing MH370: Australia to serve as base in hunt for wreckage	http://www.watoday.com.au/national/missing-mh370-australia-to-serve-as-base-in-hunt-for-wreckage-20140328-35olw.html	WA today	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.watoday.com.au	1396013518844
56908	MH370: Objects of 'various colours' spotted in new search area	http://www.todayonline.com/world/australia/mh370-aircraft-spots-objects-new-search-area	TODAYonline	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.todayonline.com	1396013519162
56909	'Credible lead' shifts search area for missing Malaysian jet	http://www.cochranetimes.com/2014/03/27/search-for-lost-malaysian-jet-shifts-significantly-after-new-lead	Cochrane Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.cochranetimes.com	1396013519353
56910	300 objects detected by Thai satellite	http://www.nst.com.my/top-news/300-objects-detected-by-thai-satellite-1.536022	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013519521
56911	MH370 Lost in Indian Ocean: Japan satellite images show floating objects	http://www.nst.com.my/latest/font-color-red-mh370-lost-in-indian-ocean-font-japan-satellite-images-show-floating-objects-1.536384	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013519730
56912	MH370 Lost in Indian Ocean: Satellite clues could still be consistent	http://www.nst.com.my/latest/font-color-red-mh370-lost-in-indian-ocean-font-satellite-clues-could-still-be-consistent-1.537038\?cache=03%252F7.202804%252F7.217477%252F7.283795%253Fkey%253DMalaysia%3Fpage%3D0	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013519995
56913	MH370 Lost in Indian Ocean: Search back on as weather clears	http://www.nst.com.my/latest/font-color-red-mh370-lost-in-indian-ocean-font-search-back-on-as-weather-clears-1.536374	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013520188
56914	MH370 Lost in Indian Ocean: Hishammuddin's statement : Day 21	http://www.nst.com.my/latest/font-color-red-mh370-lost-in-indian-ocean-font-hishammuddin-s-statement-day-21-1.536948\?cache=03%2F7.198169%3Fpage%3D0%2F7.238295	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013520380
56915	MH370 Lost in Indian Ocean: Planes checking new search area	http://www.nst.com.my/latest/font-color-red-mh370-lost-in-indian-ocean-font-planes-checking-new-search-area-1.536608	New Straits Times	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	www.nst.com.my	1396013520582
56916	New Malaysia plane search area turns up objects	http://standardspeaker.com/news/new-malaysia-plane-search-area-turns-up-objects-1.1658816	Standard Speaker	b	d1hmHBJbhlOJTnMlDuMQwIQpN2-NM	standardspeaker.com	1396013520781
