3501	VIDEO: Justin Bieber cops attitude with lawyer in deposition	http://www.cbs12.com/news/top-stories/stories/vid_13942.shtml	WPEC	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.cbs12.com	1394538438712
3502	VIDEO: Justin Bieber rolls his eyes and refuses to answer questions on law suit	http://www.standard.co.uk/showbiz/celebrity-news/video-justin-bieber-rolls-his-eyes-and-refuses-to-answer-questions-on-law-suit-9183410.html	Evening Standard	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.standard.co.uk	1394538438979
3503	Justin Bieber DEFENDS that deposition video	http://uk.celebrity.yahoo.com/gossip/omg/justin-bieber-defends-that-deposition-video-091918766.html	Yahoo Celebrity UK	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	uk.celebrity.yahoo.com	1394538439190
3504	Justin Bieber posts sexy video of him grinding with Selena Gomez to John  ...	http://www.dailymail.co.uk/tvshowbiz/article-2578023/Justin-Bieber-posts-sexy-video-grinding-Selena-Gomez-John-Legends-Ordinary-People.html	Daily Mail	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.dailymail.co.uk	1394538439408
3505	Selena Gomez shies away as Justin Bieber song dedication emerges	http://www.reveal.co.uk/showbiz-celeb-gossip/news/a556775/selena-gomez-shies-away-as-justin-bieber-song-dedication-emerges.html	Reveal	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.reveal.co.uk	1394538439711
3506	Justin Bieber arrogantly argues with defence lawyer, pretends to fall asleep and  ...	http://www.independent.ie/woman/celeb-news/justin-bieber-arrogantly-argues-with-defence-lawyer-pretends-to-fall-asleep-and-storms-out-during-deposition-30082196.html	Irish Independent	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.independent.ie	1394538439877
3507	Justin Bieber shocks in new deposition video	http://www.bakersfieldnow.com/news/entertainment/Justin-Bieber-shocks-in-new-deposition-video-249401741.html	Bakersfield Now	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.bakersfieldnow.com	1394538440112
3508	Justin Bieber hits Twitter to defend controversial behaviour in shocking  ...	http://www.irishmirror.ie/showbiz/celebrity-news/justin-bieber-deposition-defends-bratty-3228591	Irish Mirror	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.irishmirror.ie	1394538440290
3509	Justin Bieber argues with lawyer and pretends to fall asleep in deposition	http://www.dailymail.co.uk/tvshowbiz/article-2577784/Rude-cocky-belligerent-Justin-Bieber-argues-lawyer-pretends-fall-asleep-deposition.html	Daily Mail	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	www.dailymail.co.uk	1394538440524
3510	Bieber springs surprise at South by Southwest	http://gulfnews.com/arts-entertainment/music/justin-bieber-springs-surprise-at-south-by-southwest-1.1302430	gulfnews.com	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	gulfnews.com	1394538440867
3511	Romantic Justin Bieber Dedicates 'As Long as You Love Me' to Selena Gomez in  ...	http://au.ibtimes.com/articles/542742/20140311/justin-bieber-long-love-song-dedicated-selena.htm	International Business Times AU	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	au.ibtimes.com	1394538441094
3512	Defiant in Love: Selena Gomez Changes Phone Numbers to Avoid Parent's  ...	http://au.ibtimes.com/articles/542738/20140311/selena-gomez-justin-bieber-jelena-reunion-against.htm	International Business Times AU	e	dCxvbre5Du4-F-MroYv-rcXZ19RtM	au.ibtimes.com	1394538441270
