275801	Sprint, T-Mobile Move Closer to a $50B Merger: Report	http://www.foxbusiness.com/industries/2014/06/04/sprint-t-mobile-move-closer-to-50b-merger-report/	Fox Business	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.foxbusiness.com	1401949053773
275802	Sprint Corporation (S) and T-Mobile US Inc (TMUS) near $32 billion merger	http://pulse2.com/2014/06/04/sprint-corporation-s-and-t-mobile-us-inc-tmus-near-32-billion-merger-109974/	Pulse 2.0	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	pulse2.com	1401949054032
275803	Sprint Moves Closer to T-Mobile Buyout Deal	http://www.iphonefaq.org/archives/973559	iPhone FAQ	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.iphonefaq.org	1401949054214
275804	Reports: Sprint and T-Mobile closing in on deal	http://www.wusa9.com/story/news/nation/2014/06/04/reports-sprint-t-mobile-closing-deal/9993661/	W\*USA 9	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.wusa9.com	1401949054455
275805	Reports: Sprint Nearing $40 Bln Deal To Acquire T-Mobile US	http://www.rttnews.com/2332519/reports-sprint-nearing-40-bln-deal-to-acquire-t-mobile-us.aspx	RTT News	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.rttnews.com	1401949054836
275806	Sprint, T-Mobile Near Acquisition Deal	http://www.huffingtonpost.com/2014/06/04/sprint-t-mobile-acquisition-deal_n_5448008.html	Huffington Post	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.huffingtonpost.com	1401949055152
275807	SprinT-Mobile, here we come?	http://www.phonedog.com/2014/06/04/sprint-mobile-here-we-come/	PhoneDog	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.phonedog.com	1401949055416
275808	Sprint near deal to buy T-Mobile USA for $50 billion, reports say	http://www.networkworld.com/article/2360220/wireless/sprint-near-deal-to-buy-t-mobile-usa-for-50-billion-reports-say.html	Network World	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.networkworld.com	1401949055681
275809	T-Mobile & Sprint close to $32 billion merger	http://www.androidauthority.com/t-mobile-sprint-close-32-billion-merger-389826/	Android Authority	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.androidauthority.com	1401949056202
275810	Sprint agrees to pay about $40 per share to buy T-Mobile - source	http://www.euronews.com/business-newswires/2535820-sprint-agrees-to-pay-about-40-per-share-to-buy-t-mobile-source/	euronews	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.euronews.com	1401949056505
275811	UPDATE 3-Sprint agrees to pay about $40/shr to buy T-Mobile -source	http://in.reuters.com/article/2014/06/05/tmobile-sprint-corp-idINL1N0OL2MT20140605	Reuters	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	in.reuters.com	1401949056746
275812	The Dow Approaches Another Record, and Rumors Swirl Around Amazon  ...	http://www.fool.com/investing/general/2014/06/04/the-dow-approaches-another-record-and-rumors-swirl.aspx	Motley Fool	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.fool.com	1401949056983
275813	Sprint preparing its $40 per share bid for T-Mobile US	http://www.afterdawn.com/news/article.cfm/2014/06/05/sprint_preparing_its_40_per_share_bid_for_t-mobile_us\?utm_source=adeng_news&amp;utm_medium=tickerbar&amp;utm_campaign=englishNews	Afterdawn.com	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.afterdawn.com	1401949057199
275814	Sprint and T-Mobile look at $32 billion US merger to fend off the really big boys	http://www.thedrum.com/news/2014/06/05/sprint-and-t-mobile-look-32-billion-us-merger-fend-really-big-boys	The Drum	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.thedrum.com	1401949057443
275815	Report: Sprint Close to Purchasing T-Mobile US, Deal to be Announced in July	http://www.dailytech.com/Report+Sprint+Close+to+Purchasing+TMobile+US+Deal+to+be+Announced+in+July/article35012c.htm	DailyTech	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.dailytech.com	1401949057693
275816	Sprint and T-Mobile joining in $32 billion merger	http://esbtrib.com/2014/06/05/334/sprint-t-mobile-joining-32-billion-merger/	Empire State Tribune	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	esbtrib.com	1401949058081
275817	$50bn T-Mobile merger nears	http://www.cityam.com/article/1401930892/50bn-t-mobile-merger-nears	CITY A.M.	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.cityam.com	1401949058325
275818	Sprint to Gobble Up T-Mobile for $32B	http://www.thedailybeast.com/cheats/2014/06/04/sprint-to-gobble-up-t-mobile-for-32b.html	Daily Beast	b	drjQKzd9vsVvKTMqXEitYnU8__xbM	www.thedailybeast.com	1401949058772
