299701	Hidden portrait of bow-tied man found beneath Picasso painting	http://www.reviewjournal.com/entertainment/arts-culture/hidden-portrait-bow-tied-man-found-beneath-picasso-painting	Las Vegas Review-Journal	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.reviewjournal.com	1403084883730
299702	Picasso painting "The Blue Room" reveals hidden man underneath	http://www.newsobserver.com/2014/06/17/3942865/ap-exclusive-picasso-painting.html\?sp=/99/107/	News \& Observer	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.newsobserver.com	1403084883985
299703	Picasso "The Blue Room" painting reveals hidden man	http://www.cbsnews.com/news/picasso-the-blue-room-painting-reveals-hidden-man/	CBS News	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.cbsnews.com	1403084884273
299704	Experts say Picasso painting reveals hidden man	http://www.daily-chronicle.com/2014/06/17/experts-say-picasso-painting-reveals-hidden-man/akuhywv/	Dekalb Daily Chronicle	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.daily-chronicle.com	1403084884575
299705	Who is the man found behind Picasso's art?	http://www.stuff.co.nz/entertainment/arts/10171684/Who-is-the-man-found-behind-Picassos-art	Auckland stuff.co.nz	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.stuff.co.nz	1403084884868
299706	Hidden painting found in Picasso artwork	http://www.nation.com.pk/entertainment/18-Jun-2014/hidden-painting-found-in-picasso-artwork	The Nation	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.nation.com.pk	1403084885192
299707	A closer look at Picasso masterpiece reveals something hidden	http://fox8.com/2014/06/17/a-closer-look-at-picasso-masterpiece-reveals-something-hidden/	fox8.com	e	djHz9qkl50CXoCMSokk31nXAFg3WM	fox8.com	1403084885701
299708	Hidden painting of man discovered under surface of Picasso masterpiece	http://www.freep.com/article/20140617/NEWS07/306170178/picasso-hidden-painting	Detroit Free Press	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.freep.com	1403084886164
299709	Early Picasso masterpiece reveals hidden mystery man	http://www.irishexaminer.com/world/early-picasso-masterpiece-reveals-hidden-mystery-man-272447.html	Irish Examiner	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.irishexaminer.com	1403084886572
299710	Picasso portrait, hidden for more than a century, found under masterpiece The  ...	http://www.abc.net.au/news/2014-06-18/picasso-painting-discovered-under-blue-room-masterpiece/5531470	ABC Online	e	djHz9qkl50CXoCMSokk31nXAFg3WM	www.abc.net.au	1403084886925
