181501	With 2560×1600 display Samsung working on octa-core tablet	http://thefootballexaminer.com/technology-22/with-2560-1600-display-samsung-working-on-octa-core-tablet-1615.html	The Football Examiner	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	thefootballexaminer.com	1399375791930
181502	HLC Wholesale Set to Launch Samsung Galaxy S5 Case	http://www.consumerelectronicsnet.com/article/HLC-Wholesale-Set-to-Launch-Samsung-Galaxy-S5-Case-3231598	Consumer Electronics Net	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.consumerelectronicsnet.com	1399375792148
181503	Apple awarded $119 million in patent suit against Samsung, but who's winning  ...	http://economictimes.indiatimes.com/tech/hardware/apple-awarded-119-million-in-patent-suit-but-whos-winning-the-fight/articleshow/34729737.cms	Economic Times	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	economictimes.indiatimes.com	1399375792397
181504	Samsung Galaxy Note 3 Neo getting Pink and Red hues	http://www.gsmarena.com/newscomm-8448.php	GSMArena.com	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.gsmarena.com	1399375792616
181505	Samsung loses patent fight against Apple but emerges as the winner	http://ibnlive.in.com/news/samsung-loses-patent-fight-against-apple-but-emerges-as-the-winner/469955-11.html	IBNLive	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	ibnlive.in.com	1399375792885
181506	Apple v. Samsung, Unspun: Patent Warfare Is a Slow, Costly Habit with Few  ...	https://www.yahoo.com/tech/apple-v-samsung-unspun-patent-warfare-is-a-slow-84861401089.html	Yahoo News	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.yahoo.com	1399375793237
181507	Apple vs Samsung: who is winning the fight?	http://mybroadband.co.za/news/business/101732-apple-vs-samsung-who-is-winning-the-fight.html	MyBroadband	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	mybroadband.co.za	1399375793531
181508	Update Samsung Galaxy Note 2 to Android KitKat: CyanogenMod ROM Guide	http://www.vcpost.com/articles/23651/20140506/android-4-4.htm	Venture Capital Post	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.vcpost.com	1399375793877
181509	Apple wins $119.6m in latest court battle with Samsung	http://www.computerweekly.com/news/2240220117/Apple-wins-1196m-in-latest-court-battle-with-Samsung	ComputerWeekly.com	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.computerweekly.com	1399375794109
181510	California jury holds its line on $119.6 million damages award to Apple	http://newstonight.co.za/content/california-jury-holds-its-line-1196-million-damages-award-apple	News Tonight Africa	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	newstonight.co.za	1399375794483
181511	Samsung planning to launch Galaxy Tab S: Reports	http://www.hindustantimes.com/technology/gadgets-updates/samsung-planning-to-launch-galaxy-tab-s-with-fingerprint-sensor-soon-reports/article1-1216010.aspx	Hindustan Times	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.hindustantimes.com	1399375794687
181512	Apple should go after Google directly, says jury	http://www.rethink-wireless.com/2014/05/06/apple-google-directly-patent-jury.htm	Rethink Wireless	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.rethink-wireless.com	1399375795026
181513	Samsung Galaxy S5 Prime To Be Made Available In Limited Quantities?	http://www.gforgames.com/gadgets/samsung-galaxy-s5-prime-limited-quantities-42901/	G 4 Games	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.gforgames.com	1399375795274
181514	Samsung Plans High-End Galaxy S Tab Range to Rival Market Leaders	http://www.highlightpress.com/samsung-plans-high-end-galaxy-s-tab-range-to-rival-market-leaders/16250/ed-jones	Highlight Press	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.highlightpress.com	1399375795676
181515	Samsung on the hook for $119.5m in damages from Apple patent case	http://www.techcentral.ie/apple-wins-damages-at-119-5m-for-samsungs-patent-violations/	TechCentral.ie	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.techcentral.ie	1399375795935
181516	Samsung planning to launch Galaxy Tab S, with fingerprint sensor soon: Reports	http://www.business-standard.com/article/news-ani/samsung-planning-to-launch-galaxy-tab-s-with-fingerprint-sensor-soon-reports-114050600697_1.html	Business Standard	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.business-standard.com	1399375796162
181517	Samsung ordered to pay Apple $120m for patent infringement	http://www.cio.co.uk/news/compliance/samsung-pay-apple-120m-for-patent-infringement/	CIO UK	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.cio.co.uk	1399375796351
181518	Samsung Charmer in the Pipeline: Galaxy Tab S Slate Gets Ready for Roll Out	http://www.devicemag.com/2014/05/06/samsung-charmer-in-the-pipeline-galaxy-tab-s-slate-gets-ready-for-roll-out/	DeviceMAG	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.devicemag.com	1399375796566
181519	US jury orders Samsung to pay Apple $119.6 in damages	http://www.arirang.co.kr/News/News_View.asp\?nseq=161930	Arirang News	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.arirang.co.kr	1399375796826
181520	Install DVU1AND2 Android v4.4.2 KitKat Software for Samsung Galaxy S5 SM  ...	http://www.ibtimes.co.in/articles/551345/20140506/android-kitkat-software-update-samsung-galaxy-s5.htm	International Business Times, India Edition	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.ibtimes.co.in	1399375797019
181521	Damages Samsung Must Pay Apple Kept Unchanged at $119.6 Million	http://profit.ndtv.com/news/corporates/article-damages-samsung-must-pay-apple-kept-unchanged-at-119-6-million-387529	NDTV	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	profit.ndtv.com	1399375797218
181522	Apple wins suit against Samsung, but who's winning the bigger fight?	http://tech.firstpost.com/news-analysis/apple-wins-suit-samsung-whos-winning-bigger-fight-223134.html	Firstpost	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	tech.firstpost.com	1399375797438
181523	Apple awarded $119 million in patent suit against Sumsung, but who's winning  ...	http://economictimes.indiatimes.com/tech/hardware/apple-awarded-119-million-in-patent-suit-against-sumsung-but-whos-winning-the-fight/articleshow/34729737.cms	Economic Times	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	economictimes.indiatimes.com	1399375797698
181524	Apple vs Samsung: Utimately consumer is the loser, says jury foreman	http://tech.firstpost.com/news-analysis/apple-vs-samsung-utimately-consumer-loser-says-jury-foreman-223133.html	Firstpost	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	tech.firstpost.com	1399375798109
181525	Samsung ordered to pay Apple $119m, but who's winning the fight?	http://www.timeslive.co.za/scitech/2014/05/06/samsung-ordered-to-pay-apple-119m-but-who-s-winning-the-fight	Times LIVE	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.timeslive.co.za	1399375798289
181526	Loose change: Samsung ordered to pay Apple $120 million for infringing patents	http://www.thinkdigit.com/Mobiles-PDAs/Loose-change-Samsung-ordered-to-pay-Apple_20764.html	Digit	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.thinkdigit.com	1399375798562
181527	Jury reiterates Samsung must pay Apple $119.6m in damages	http://www.itpro.co.uk/mobile/22180/jury-reiterates-samsung-must-pay-apple-1196m-in-damages	IT PRO	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.itpro.co.uk	1399375798803
181528	Samsung Galaxy S5 Mini Tipped to Sport a 4.47-inch Display	http://gadgets.ndtv.com/mobiles/news/samsung-galaxy-s5-mini-tipped-to-sport-a-447-inch-display-519162	NDTV	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	gadgets.ndtv.com	1399375799057
181529	Jury in Apple-Samsung case recalculates awards, leaves $119.6M awarded to  ...	http://venturebeat.com/2014/05/05/jury-in-apple-samsung-case-recalculates-awards-leaves-119-6m-awarded-to-apple-intact/	VentureBeat	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	venturebeat.com	1399375799367
181530	Samsung Galaxy S5 Mini to Feature 4.47in Screen	http://www.ibtimes.co.uk/samsung-galaxy-s5-mini-feature-4-47in-screen-1447322	International Business Times UK	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.ibtimes.co.uk	1399375799602
181531	Apple v. Samsung: Juror claims consumer is...	http://www.uswitch.com/mobiles/news/2014/05/apple_v_samsung_juror_claims_consumer_is_loser/	uSwitch.com \(Tech\)	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.uswitch.com	1399375799811
181532	Samsung ordered to pay Apple just $119.6m in $2.2b patent case	http://www.itproportal.com/2014/05/05/samsung-ordered-pay-apple-just-1196m-22b-patent-case/\?utm_term=&amp;utm_medium=twitter&amp;utm_campaign=testitppcampaign&amp;utm_source=rss&amp;utm_content=	ITProPortal	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.itproportal.com	1399375800062
181533	Apple-Samsung jury wasn't 'sending message'	http://sfbay.ca/2014/05/06/apple-samsung-jury-wasnt-sending-message/	SFBay	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	sfbay.ca	1399375800398
181534	Samsung closing gap on Apple in tablet market	http://www.latimes.com/business/technology/la-fi-tn-samsung-apple-gap-tablet-market-20140502-story.html\?track=rss	Los Angeles Times	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.latimes.com	1399375800638
181535	US jury orders Samsung to pay $119.6m to Apple	http://www.legalbrief.co.za/article.php\?story=20140506092711107	Legalbrief \(subscription\)	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.legalbrief.co.za	1399375800863
181536	Samsung Galaxy S5 'Copper Gold' Variant Now Available in India	http://gadgets.ndtv.com/mobiles/news/samsung-galaxy-s5-copper-gold-variant-now-available-in-india-519125	NDTV	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	gadgets.ndtv.com	1399375801078
181537	Apple vs. Samsung: Jury Delivers Mixed Verdict	http://business.newsfactor.com/story.xhtml\?story_id=0120013WPBTO	NewsFactor Network	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	business.newsfactor.com	1399375801362
181538	Apple awarded $119M, but who's winning the fight? - Quincy Herald-Whig  ...	http://www.whig.com/story/25436992/apple-awarded-119m-but-whos-winning-the-fight	Quincy Herald Whig	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.whig.com	1399375801573
181539	Apple awarded $119M, but who's winning the fight? - KTUL.com - Tulsa  ...	http://www.ktul.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	KTUL	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.ktul.com	1399375801838
181540	Apple awarded $119M, but who's winning the fight? - NBC40.net	http://www.nbc40.net/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	NBC40	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.nbc40.net	1399375802102
181541	Apple awarded $119M, but who's winning the fight? - New Jersey Herald	http://www.njherald.com/story/25436992/apple-awarded-119m-but-whos-winning-the-fight	New Jersey Herald	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.njherald.com	1399375802457
181542	Apple awarded $119M, but who's winning the fight? - 13abc.com Toledo (OH  ...	http://www.13abc.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	13abc Action News	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.13abc.com	1399375802698
181543	Apple awarded $119M, but who's winning the fight? - Live5News.com  ...	http://www.live5news.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	Live 5 News	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.live5news.com	1399375802895
181544	Apple awarded $119M, but who's winning the fight? - WBOC-TV 16, Delmarvas  ...	http://www.wboc.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	WBOC TV 16	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.wboc.com	1399375803125
181545	Apple awarded $119M, but who's winning the fight? - KHGI-TV/KWNB-TV/KHGI  ...	http://www.nebraska.tv/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	NTV	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.nebraska.tv	1399375803452
181546	Apple awarded $119M, but who's winning the fight? - WSLS 10 NBC in Roanoke  ...	http://www.wsls.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	WSLS	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.wsls.com	1399375803675
181547	Apple awarded $119M, but who's winning the fight? - wistv.com - Columbia  ...	http://www.wistv.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	WIS	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.wistv.com	1399375804021
181548	Apple awarded $119M, but who's winning the fight? - KTVN Channel 2 - Reno  ...	http://www.ktvn.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	KTVN	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.ktvn.com	1399375804448
181549	Jury Keeps Samsung's $119.6m Payment to Apple Intact after Additional  ...	http://www.ibtimes.co.uk/jury-keeps-samsungs-119-6m-payment-apple-intact-after-additional-deliberations-1447312	International Business Times UK	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.ibtimes.co.uk	1399375804716
181550	Apple awarded $119M, but who's winning the fight? - Business, Government  ...	http://www.statejournal.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	State Journal	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.statejournal.com	1399375804951
181551	Apple v. Samsung: Jury awards iPhone maker $119M, but who is really winning  ...	http://www.dailyjournal.net/view/story/e84d7d6f1bc44911a09537d071933db6/US--Apple-Samsung-Trial-Scorecard/	Daily Journal	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.dailyjournal.net	1399375805199
181552	Apple awarded $119M, but who's winning the fight? - WNCT	http://www.wnct.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	WNCT	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.wnct.com	1399375805497
181553	Apple awarded $119M, but who's winning the fight? - WNCN: News, Weather	http://www.wncn.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	WNCN	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.wncn.com	1399375805689
181554	Apple awarded $119M, but who's winning the fight? - KiiiTV.com South Texas  ...	http://www.kiiitv.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	KIII TV3	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.kiiitv.com	1399375805888
181555	Samsung Galaxy Tab S Tipped To Arrive in Two Screen Sizes With 2560 x 1600  ...	http://www.gizbot.com/tablet-pc-laptop/samsung-galaxy-tab-s-tipped-to-arrive-in-two-screen-sizen-amoled-017026.html	Gizbot	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.gizbot.com	1399375806099
181556	Apple awarded $119M, but who's winning the fight? - KWWL - Eastern Iowa  ...	http://www.kwwl.com/story/25437028/apple-awarded-119m-but-whos-winning-the-fight	kwwl.com	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.kwwl.com	1399375806487
181557	Apple, Samsung in race to put fingerprint technology on tablets	http://www.digitaljournal.com/technology/apple-samsung-in-race-to-put-fingerprint-technology-on-tablets/article/383032	DigitalJournal.com	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.digitaljournal.com	1399375806758
181558	Upcoming Samsung Galaxy Tab 4 7.0 Rumored Specs	http://www.gamerheadlines.com/2014/05/upcoming-samsung-galaxy-tab-4-7-0-rumored-specs/	The Gamer Headlines	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.gamerheadlines.com	1399375806988
181559	Red and pink Samsung Galaxy Note 3 Neo coming our way	http://www.geeky-gadgets.com/red-and-pink-samsung-galaxy-note-3-neo-coming-our-way-06-06-2014/	Geeky gadgets	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.geeky-gadgets.com	1399375807311
181560	Samsung Galaxy S5 Copper Gold Variant Now Available in India With Offers  ...	http://www.gizbot.com/mobile/samsung-galaxy-s5-copper-gold-variant-available-in-india-news-017024.html	Gizbot	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.gizbot.com	1399375807526
181561	Jury: Samsung must pay Apple 119.6 million in damages	http://timesofindia.indiatimes.com/tech/tech-news/Jury-Samsung-must-pay-Apple-119-6-million-in-damages/articleshow/34721142.cms	Times of India	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	timesofindia.indiatimes.com	1399375807753
181562	Jury barely adjusts Apple damages award	http://www.3news.co.nz/Jury-barely-adjusts-Apple-damages-award/tabid/412/articleID/342971/Default.aspx	3News NZ	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.3news.co.nz	1399375807988
181563	Jury leaves damages Samsung must pay Apple unchanged at $119.6 million	http://timesofindia.indiatimes.com/tech/tech-news/Jury-leaves-damages-Samsung-must-pay-Apple-unchanged-at-119-6-million/articleshow/34721142.cms	Times of India	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	timesofindia.indiatimes.com	1399375808910
181564	Samsung reportedly working on octa-core tablet with 2560×1600 display	http://tech.firstpost.com/news-analysis/samsung-reported-to-be-working-on-octa-core-tablet-with-2560x1600-display-223079.html	Firstpost	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	tech.firstpost.com	1399375809128
181565	Big Blue Veteran Leads Apple-Samsung Patent Jury	http://www.businessweek.com/news/2014-05-05/big-blue-veteran-leads-apple-samsung-patent-trial-jury	Businessweek	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.businessweek.com	1399375809335
181566	Rumor: Leaked images show iPhone 6 and Samsung S5 side-by-side	http://www.technologytell.com/apple/134249/rumor-leaked-images-iphone-6-samsung-s5-side-side/	TechnologyTell	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.technologytell.com	1399375809606
181567	Samsung will fight Apple smartphone trial verdict, lawyer says	http://www.smh.com.au/it-pro/business-it/samsung-will-fight-apple-smartphone-trial-verdict-lawyer-says-20140505-zr59f.html	Sydney Morning Herald	t	dI0WdI1QDP37VmMGu_iK7ghNPJ0lM	www.smh.com.au	1399375809855
