207701	Rare newborn twins in Ohio	http://www.castanet.net/news/World/114978/Rare-newborn-twins-in-Ohio	Castanet.net	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.castanet.net	1399928702459
207702	Rare 'mono mono' newborn twins diong well in Akron	http://www.delphosherald.com/index.php\?option=com_content&amp;view=article&amp;id=18374:rare-mono-mono-newborn-twins-diong-well-in-akron&amp;catid=1:latest-news&amp;Itemid=44	Delphos Herald	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.delphosherald.com	1399928702726
207703	Flames and smoke tear through home in Kanawha County, WV	http://www.wowktv.com/story/25488086/smoke-and-flames-tear-through-a-kanawha-county-wv-home	WOWK	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.wowktv.com	1399928703071
207704	Boone County incumbent facing criticism and praise over job performance	http://www.wowktv.com/story/25488141/boone-county-incumbent-facing-criticism-and-praise-over-job-performance	WOWK	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.wowktv.com	1399928703247
207705	Rare 'mono mono' twins born in Akron	http://bryantimes.com/news/associated_press/article_25f27f46-d981-11e3-ba82-0019bb2963f4.html	The Bryan Times \(subscription\)	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	bryantimes.com	1399928703441
207706	Mom holds twins with rare condition for first time	http://www.wfmj.com/story/25488031/mom-holds-twins-with-rare-condition-for-first-time	WFMJ	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.wfmj.com	1399928703723
207707	'Best Mother's Day Present Ever': Ohio Woman Gives Birth to Rare 'Mono Mono  ...	http://au.ibtimes.com/articles/552109/20140512/mother-s-day-present-mono-twin-sarah.htm	International Business Times AU	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	au.ibtimes.com	1399928704026
207708	Rare twins born holding hands from womb	http://www.emirates247.com/news/rare-twins-born-holding-hands-from-womb-2014-05-12-1.548723	Emirates 24\/7	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.emirates247.com	1399928704237
207709	Too cute! Twins born holding hands	http://www.news.com.au/lifestyle/parenting/identical-monoamniotic-twins-jillian-and-jenna-enter-the-world-holding-hands/story-fnet085v-1226914498188	NEWS.com.au \(blog\)	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.news.com.au	1399928704855
207710	'Mono mono' new born twins are doing well	http://www.techsonia.com/mono-mono-new-born-twins-are-doing-well/197099/	Techsonia	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.techsonia.com	1399928705299
207711	Mono Mono Twins Delivered On Mother's Day	http://www.chinatopix.com/articles/2242/20140511/mono-twins-delivered-mothers-day.htm	Chinatopix	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.chinatopix.com	1399928705499
207712	Rare 'mono mono' newborn twins doing well in US, held hands for mom to see	http://www.cjad.com/cjad-news/2014/05/11/rare-mono-mono-newborn-twins-doing-well-in-us-held-hands-for-mom-to-see	CJAD	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.cjad.com	1399928705744
207713	Sarah Thistlethwaite gives birth to rare 'mono mono' twins born holding hands	http://www.cbc.ca/news/world/sarah-thistlethwaite-gives-birth-to-rare-mono-mono-twins-born-holding-hands-1.2639406\?cmp=rss	CBC.ca	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.cbc.ca	1399928706111
207714	A Mother's Day gift for Ohio mom, rare mono mono twins born holding hands	http://khon2.com/2014/05/11/a-mothers-day-gift-for-ohio-mom-rare-mono-mono-twins-born-holding-hands/	khon2.com	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	khon2.com	1399928706314
207715	MOTHER'S DAY: Rare monoamniotic twins born holding hands	http://www.myfoxtwincities.com/story/25487678/mothers-day-rare-monoamniotic-twins-born-holding-hands	FOX 9 News	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.myfoxtwincities.com	1399928706531
207716	Ohio Woman Gives Birth to Rare Set of Monoamniotic Twins	http://www.scienceworldreport.com/articles/14619/20140511/ohio-woman-gives-birth-to-rare-set-of-monoamniotic-twins.htm	Science World Report	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.scienceworldreport.com	1399928706758
207717	Sun., 9:12 pm: Rare 'mono mono' newborn twins doing well in Akron	http://tribune-chronicle.com/page/content.detail/id/605681/Sun---9-12-pm--Rare--mono-mono--newborn-twins-doing-well-in-Akron.html\?nav=5192	Trib- Today	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	tribune-chronicle.com	1399928707186
207718	Mom gets to hold medically fragile newborns who shared amniotic sac and  ...	http://www.washingtonpost.com/politics/2014/05/11/913241f4-d947-11e3-bda1-9b46b2066796_story.html\?tid=pm_politics_pop	Washington Post	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.washingtonpost.com	1399928707427
207719	Woman Delivers Rare 'mono mono' Newborn Twins Holding Hands	http://www.kutv.com/news/top-stories/stories/vid_11198.shtml	KUTV 2News	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.kutv.com	1399928708468
207720	Happy Mother's Day: Rare 'mono mono' twins born holding hands	http://www.orlandosentinel.com/features/blogs/gone-viral/os-mono-mono-twins-born-holding-hands-20140510,0,1275870.post	Orlando Sentinel \(blog\)	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.orlandosentinel.com	1399928708740
207721	Rare 'mono mono' twins improve in Ohio hospital	http://triblive.com/usworld/nation/6097120-74/mono-born-girls	Tribune-Review	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	triblive.com	1399928709210
207722	Twins Born Holding Hands, Have Rare Condition	http://washington.cbslocal.com/2014/05/11/twins-born-holding-hands-have-rare-condition/	CBS Local	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	washington.cbslocal.com	1399928709470
207723	Rare 'mono mono' newborn twins doing well in Ohio, held hands for mom to see  ...	http://www.tribtown.com/view/story/dfe13532125141aa99d84b193b8b6d11/US--Rare-Twins	The Tribune	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.tribtown.com	1399928709665
207724	Mom Births Rare 'Mono Mono Twins'	http://www.newser.com/story/186700/mom-births-rare-mono-mono-twins.html	Newser	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.newser.com	1399928709851
207725	Rare mono mono identical twins born holding hands	http://descrier.co.uk/oddities/rare-mono-mono-identical-twins-born-holding-hands/	Descrier	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	descrier.co.uk	1399928710268
207726	Mom gives birth to rare 'mono-mono' identical twins	http://www.daytondailynews.com/news/news/national/mom-gives-birth-rare-mono-mono-identical-twins/nfsr4/	Dayton Daily News	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.daytondailynews.com	1399928710511
207727	Mom's rare set of mono mono identical twins born holding hands	http://www.wcvb.com/health/moms-rare-set-of-mono-mono-identical-twins-born-holding-hands/25911814	WCVB Boston	m	dDEzS0-dyqWSQCMyJ7ydMuYH4zufM	www.wcvb.com	1399928710788
207728	Hillshire looks beyond meat with Birds Eye, Vlasic	http://www.times-gazette.com/latest%20headlines/2014/05/13/hillshire-looks-beyond-meat-with-birds-eye-vlasic	Ashland Times Gazette \(subscription\)	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.times-gazette.com	1399968172722
207729	Hillshire looking beyond meat	http://www.journalgazette.net/article/20140513/BIZ/305139951/1031/BIZ	Fort Wayne Journal Gazette	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.journalgazette.net	1399968172950
207730	Hillshire to pay $4.2B for New Jersey's Pinnacle Foods	http://www.philly.com/philly/business/20140513_Hillshire_to_pay__4_2B_for_New_Jersey_s_Pinnacle_Foods.html	Philly.com	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.philly.com	1399968173213
207731	Hillshire looks beyond the deli case	http://www.denverpost.com/business/ci_25749225/hillshire-looks-beyond-deli-case	The Denver Post	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.denverpost.com	1399968173484
207732	$4.2 billion deal moves Hillshire beyond meat	http://www.omaha.com/article/20140513/MONEY/140519574	Omaha World-Herald	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.omaha.com	1399968173738
207733	Hillshire to expand with Birds Eye, Vlasic	http://www.dispatch.com/content/stories/business/2014/05/13/hillshire-to-expand-with-birds-eye-vlasic.html	Columbus Dispatch	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.dispatch.com	1399968174024
207734	Hillshire buying Birds Eye, Vlasic	http://www.saukvalley.com/2014/05/12/hillshire-buying-birds-eye-vlasic/aef9pbs/	Saukvalley	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.saukvalley.com	1399968174280
207735	S&P, Dow reach new records	http://www.omaha.com/article/20140513/MONEY/140519561/1707	Omaha World-Herald	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.omaha.com	1399968174507
207736	Hillshire Brands buying Pinnacle Foods for $6.6bn	http://thepeninsulaqatar.com/business/international-business/283539/hillshire-brands-buying-pinnacle-foods-for-6-6bn	Peninsula On-line	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	thepeninsulaqatar.com	1399968174729
207737	Pinnacle Foods (PF) Scheduled to Post Earnings on Wednesday	http://zolmax.com/investing/pinnacle-foods-pf-scheduled-to-post-earnings-on-wednesday/264658/	Zolmax	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	zolmax.com	1399968175046
207738	Hillshire's palate grows	http://www.timesunion.com/business/article/Hillshire-s-palate-grows-5472508.php	Albany Times Union	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.timesunion.com	1399968175288
207739	Business Briefs 05/13/14	http://www.leadertelegram.com/business/from_the_wire/article_fdfe3fe4-a266-5c10-8471-3ae404123238.html	Leader-Telegram	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.leadertelegram.com	1399968175550
207740	Hillshire looks past meat in $4.2B deal	http://www.news-journal.com/business/hillshire-looks-past-meat-in-b-deal/article_bc084188-3d22-5a58-a74a-f2e5c47074ec.html	Longview News-Journal	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.news-journal.com	1399968175976
207741	Hillshire Brands buying Pinnacle Foods for $4.23B	http://www.sunherald.com/2014/05/12/5568112/hillshire-brands-buying-pinnacle.html	SunHerald.com	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.sunherald.com	1399968176286
207742	Insider Buying: Anthony Michael Sanfilippo Buys 23000 Shares of Pinnacle  ...	http://zolmax.com/investing/insider-buying-anthony-michael-sanfilippo-buys-23000-shares-of-pinnacle-entertainment-stock-pnk/264628/	Zolmax	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	zolmax.com	1399968176499
207743	Skadden Advises Hillshire on Pinnacle: Business of Law	http://www.bloomberg.com/news/2014-05-13/skadden-advises-hillshire-on-pinnacle-business-of-law.html	Bloomberg	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.bloomberg.com	1399968176693
207744	Skadden Advises Hillshire on $4.3 Billion Deal: Business of Law	http://www.businessweek.com/news/2014-05-13/skadden-advises-hillshire-on-4-dot-3-billion-deal-business-of-law	Businessweek	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.businessweek.com	1399968177011
207745	Stock market returns to setting records	http://www.pressherald.com/business/Stock_market_back_to_setting_records_.html	Press Herald	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.pressherald.com	1399968177263
207746	Hillshire looks beyond meat with Pinnacle Foods deal	http://triblive.com/business/headlines/6101177-74/hillshire-pinnacle-deal	Tribune-Review	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	triblive.com	1399968177494
207747	Hillshire to buy Pinnacle Foods	http://www.bostonglobe.com/business/2014/05/12/hillshire-looks-beyond-meat-with-birds-eye-vlasic/xaDlWfRrOTssdf5jKIr30K/story.html	Boston Globe	b	dkP3rk5laSvyoSMxhkf08-vhPKSFM	www.bostonglobe.com	1399968177721
