275301	Tom Cruise surprises at Edge of Tomorrow screening	http://www.3news.co.nz/Tom-Cruise-surprises-at-Edge-of-Tomorrow-screening/tabid/418/articleID/346895/Default.aspx	3News NZ	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.3news.co.nz	1401903716363
275302	Movies opening this weekend - June 6	http://www.tbnweekly.com/editorial/local_entertainment/movie_news/content_articles/060214_lemovies-01.txt	Tampa Bay Newspapers	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.tbnweekly.com	1401903716606
275303	Help me, Tom Cruise!	http://starlocalmedia.com/opinion/blogs/blog_4/help-me-tom-cruise/article_104c7cc0-eaa5-11e3-8cca-001a4bcf887a.html	Star Local Media \(blog\)	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	starlocalmedia.com	1401903716858
275304	Blunt almost took 'Edge of Tomorrow' role too far	http://www.nydailynews.com/entertainment/movies/actress-emily-blunt-talks-edge-tomorrow-role-article-1.1812867	New York Daily News	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.nydailynews.com	1401903717229
275305	Groundhog troopers	http://www.economist.com/blogs/prospero/2014/06/new-film-edge-tomorrow	The Economist \(blog\)	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.economist.com	1401903717429
275306	Edge of Tomorrow: Christophe Beck on Over-Scoring, Frozen and Buffy	http://www.craveonline.com/film/interviews/698309-edge-of-tomorrow-christophe-beck-on-over-scoring-frozen-and-buffy	Crave Online	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.craveonline.com	1401903717662
275307	Tom Cruise surprises fans at Chicago movie theater	http://www.binghamtonhomepage.com/story/d/story/tom-cruise-surprises-fans-at-chicago-movie-theater/22095/DbSeuiz8qEyJaMUSRDWEgA	Binghamton Homepage	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.binghamtonhomepage.com	1401903717897
275308	'Edge of Tomorrow' rides one wild loop	http://columbiadailyherald.com/digest/entertainment/edge-tomorrow-rides-one-wild-loop	Columbia Daily Herald	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	columbiadailyherald.com	1401903718257
275309	Box Office: 'Edge of Tomorrow' Nabs $20 Mil Internationally	http://variety.com/2014/film/news/tom-cruise-edge-of-tomorrow-international-box-office-1201202699/	Variety \(blog\)	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	variety.com	1401903718512
275310	Flop Watch: Tom Cruise's Edge of Tomorrow Disappoints as Maleficent Soars	http://www.ibtimes.co.uk/flop-watch-tom-cruises-edge-tomorrow-disappoints-maleficent-soars-1450879	International Business Times UK	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.ibtimes.co.uk	1401903718719
275311	Edge Of Tomorrow Has Already Grossed $20 Million Overseas	http://www.cinemablend.com/new/Edge-Tomorrow-Has-Already-Grossed-20-Million-Overseas-43266.html	Cinema Blend	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.cinemablend.com	1401903719414
275312	Listen to Four Tracks From the 'Edge of Tomorrow' Soundtrack (EXCLUSIVE)	http://news.moviefone.com/2014/06/02/edge-of-tomorrow-soundtrack/	Moviefone	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	news.moviefone.com	1401903719835
275313	Tom Cruise's 'Edge Of Tomorrow' Falls Prey To 'Maleficent' At International Box  ...	http://www.ibtimes.com/tom-cruises-edge-tomorrow-falls-prey-maleficent-international-box-office-1593194	International Business Times	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.ibtimes.com	1401903720039
275314	New extended domestic TV Spot for Edge of Tomorrow (Video)	http://fansided.com/2014/06/02/new-extended-domestic-tv-spot-edge-tomorrow-video/	FanSided	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	fansided.com	1401903720640
275315	Tom Cruise surprises fans at movie theater	http://www.kjrh.com/entertainment/celebrity/tom-cruise-surprises-fans-at-movie-theater_73686608	kjrh.com	e	dCOTrJeC3t5K0ZMg89DHIyq4n-uhM	www.kjrh.com	1401903721000
